codigo_escola;ano;trat_internet_alunos;trat_lab_info;trat_dispositivo_aluno;trat_informatizacao_basica;trat_informatizacao_pedagogica;trat_informatizacao_completa;ano_primeiro_trat_real;g_info;ever_treated_info;post_info;tempo_relativo_info;reverte_tratamento_info;always_treated_info;left_censored_info;grupo_informatizacao
35015970;2022;1;1;1;1;1;1;2020;2021;1;1;1;0;0;0;se_tornou_informatizada
35015970;2023;1;1;1;1;1;1;2020;2021;1;1;2;0;0;0;se_tornou_informatizada
35015970;2024;1;1;1;1;1;1;2020;2021;1;1;3;0;0;0;se_tornou_informatizada
35015982;2015;0;1;1;1;0;0;;0;0;0;;0;0;0;nunca_informatizada
35015982;2016;0;1;1;1;0;0;;0;0;0;;0;0;0;nunca_informatizada
35015982;2017;0;1;1;1;0;0;;0;0;0;;0;0;0;nunca_informatizada
35015982;2018;0;1;1;1;0;0;;0;0;0;;0;0;0;nunca_informatizada
35015982;2019;0;1;1;1;0;0;;0;0;0;;0;0;0;nunca_informatizada
35015982;2020;0;1;1;1;0;0;;0;0;0;;0;0;0;nunca_informatizada
35015982;2021;0;1;1;1;0;0;;0;0;0;;0;0;0;nunca_informatizada
35015982;2022;0;1;1;1;0;0;;0;0;0;;0;0;0;nunca_informatizada
35015982;2023;0;1;1;1;0;0;;0;0;0;;0;0;0;nunca_informatizada
35015982;2024;0;1;1;1;0;0;;0;0;0;;0;0;0;nunca_informatizada
35016007;2015;0;1;1;1;0;0;2020;2021;1;0;-6;0;0;0;se_tornou_informatizada
35016007;2016;0;1;1;1;0;0;2020;2021;1;0;-5;0;0;0;se_tornou_informatizada
35016007;2017;0;1;1;1;0;0;2020;2021;1;0;-4;0;0;0;se_tornou_informatizada
35016007;2018;0;1;1;1;0;0;2020;2021;1;0;-3;0;0;0;se_tornou_informatizada
35016007;2019;0;1;1;1;0;0;2020;2021;1;0;-2;0;0;0;se_tornou_informatizada
35016007;2020;1;1;1;1;1;1;2020;2021;1;0;-1;0;0;0;se_tornou_informatizada
35016007;2021;1;1;1;1;1;1;2020;2021;1;1;0;0;0;0;se_tornou_informatizada
35016007;2022;1;1;1;1;1;1;2020;2021;1;1;1;0;0;0;se_tornou_informatizada
35016007;2023;1;1;1;1;1;1;2020;2021;1;1;2;0;0;0;se_tornou_informatizada
35016007;2024;1;1;1;1;1;1;2020;2021;1;1;3;0;0;0;se_tornou_informatizada
35016020;2015;0;1;1;1;0;0;2020;2021;1;0;-6;0;0;0;se_tornou_informatizada
35016020;2016;0;1;1;1;0;0;2020;2021;1;0;-5;0;0;0;se_tornou_informatizada
35016020;2017;0;1;1;1;0;0;2020;2021;1;0;-4;0;0;0;se_tornou_informatizada
35016020;2018;0;1;1;1;0;0;2020;2021;1;0;-3;0;0;0;se_tornou_informatizada
35016020;2019;0;1;1;1;0;0;2020;2021;1;0;-2;0;0;0;se_tornou_informatizada
35016020;2020;1;1;1;1;1;1;2020;2021;1;0;-1;0;0;0;se_tornou_informatizada
35016020;2021;1;1;1;1;1;1;2020;2021;1;1;0;0;0;0;se_tornou_informatizada
35016020;2022;1;1;1;1;1;1;2020;2021;1;1;1;0;0;0;se_tornou_informatizada
35016020;2023;1;1;1;1;1;1;2020;2021;1;1;2;0;0;0;se_tornou_informatizada
35016020;2024;1;1;1;1;1;1;2020;2021;1;1;3;0;0;0;se_tornou_informatizada
35016044;2015;0;1;1;1;0;0;2020;2021;1;0;-6;0;0;0;se_tornou_informatizada
35016044;2016;0;1;1;1;0;0;2020;2021;1;0;-5;0;0;0;se_tornou_informatizada
35016044;2017;0;1;1;1;0;0;2020;2021;1;0;-4;0;0;0;se_tornou_informatizada
35016044;2018;0;1;1;1;0;0;2020;2021;1;0;-3;0;0;0;se_tornou_informatizada
35016044;2019;0;1;1;1;0;0;2020;2021;1;0;-2;0;0;0;se_tornou_informatizada
35016044;2020;1;1;1;1;1;1;2020;2021;1;0;-1;0;0;0;se_tornou_informatizada
35016044;2021;1;1;1;1;1;1;2020;2021;1;1;0;0;0;0;se_tornou_informatizada
35016044;2022;1;1;1;1;1;1;2020;2021;1;1;1;0;0;0;se_tornou_informatizada
35016044;2023;1;1;1;1;1;1;2020;2021;1;1;2;0;0;0;se_tornou_informatizada
35016044;2024;1;1;1;1;1;1;2020;2021;1;1;3;0;0;0;se_tornou_informatizada
35016056;2015;0;1;1;1;0;0;2020;2021;1;0;-6;0;0;0;se_tornou_informatizada
35016056;2016;0;1;1;1;0;0;2020;2021;1;0;-5;0;0;0;se_tornou_informatizada
35016056;2017;0;1;1;1;0;0;2020;2021;1;0;-4;0;0;0;se_tornou_informatizada
35016056;2018;0;1;1;1;0;0;2020;2021;1;0;-3;0;0;0;se_tornou_informatizada
35016056;2019;0;1;1;1;0;0;2020;2021;1;0;-2;0;0;0;se_tornou_informatizada
35016056;2020;1;1;1;1;1;1;2020;2021;1;0;-1;0;0;0;se_tornou_informatizada
35016056;2021;1;1;1;1;1;1;2020;2021;1;1;0;0;0;0;se_tornou_informatizada
35016056;2022;1;1;1;1;1;1;2020;2021;1;1;1;0;0;0;se_tornou_informatizada
35016056;2023;1;1;1;1;1;1;2020;2021;1;1;2;0;0;0;se_tornou_informatizada
35016056;2024;1;1;1;1;1;1;2020;2021;1;1;3;0;0;0;se_tornou_informatizada
35016081;2015;0;1;1;1;0;0;2020;2021;1;0;-6;0;0;0;se_tornou_informatizada
35016081;2016;0;1;1;1;0;0;2020;2021;1;0;-5;0;0;0;se_tornou_informatizada
35016081;2017;0;1;1;1;0;0;2020;2021;1;0;-4;0;0;0;se_tornou_informatizada
35016081;2018;0;1;1;1;0;0;2020;2021;1;0;-3;0;0;0;se_tornou_informatizada
35016081;2019;0;1;1;1;0;0;2020;2021;1;0;-2;0;0;0;se_tornou_informatizada
35016081;2020;1;1;1;1;1;1;2020;2021;1;0;-1;0;0;0;se_tornou_informatizada
35016081;2021;1;1;1;1;1;1;2020;2021;1;1;0;0;0;0;se_tornou_informatizada
35016081;2022;1;1;1;1;1;1;2020;2021;1;1;1;0;0;0;se_tornou_informatizada
35016081;2023;1;1;1;1;1;1;2020;2021;1;1;2;0;0;0;se_tornou_informatizada
35016081;2024;1;1;1;1;1;1;2020;2021;1;1;3;0;0;0;se_tornou_informatizada
35016093;2015;0;1;1;1;0;0;2019;2019;1;0;-4;0;0;0;se_tornou_informatizada
35016093;2016;0;1;1;1;0;0;2019;2019;1;0;-3;0;0;0;se_tornou_informatizada
35016093;2017;0;1;;1;0;0;2019;2019;1;0;-2;0;0;0;se_tornou_informatizada
35016093;2018;0;1;1;1;0;0;2019;2019;1;0;-1;0;0;0;se_tornou_informatizada
35016093;2019;1;1;1;1;1;1;2019;2019;1;1;0;0;0;0;se_tornou_informatizada
35016093;2020;1;1;1;1;1;1;2019;2019;1;1;1;0;0;0;se_tornou_informatizada
35016093;2021;1;1;1;1;1;1;2019;2019;1;1;2;0;0;0;se_tornou_informatizada
35016093;2022;1;1;1;1;1;1;2019;2019;1;1;3;0;0;0;se_tornou_informatizada
35016093;2023;1;1;1;1;1;1;2019;2019;1;1;4;0;0;0;se_tornou_informatizada
35016093;2024;1;1;1;1;1;1;2019;2019;1;1;5;0;0;0;se_tornou_informatizada
35016100;2015;0;1;1;1;0;0;2019;2019;1;0;-4;0;0;0;se_tornou_informatizada
35016100;2016;0;1;1;1;0;0;2019;2019;1;0;-3;0;0;0;se_tornou_informatizada
35016100;2017;0;1;1;1;0;0;2019;2019;1;0;-2;0;0;0;se_tornou_informatizada
35016100;2018;0;1;1;1;0;0;2019;2019;1;0;-1;0;0;0;se_tornou_informatizada
35016100;2019;1;1;1;1;1;1;2019;2019;1;1;0;0;0;0;se_tornou_informatizada
35016100;2020;1;1;1;1;1;1;2019;2019;1;1;1;0;0;0;se_tornou_informatizada
35016100;2021;1;1;1;1;1;1;2019;2019;1;1;2;0;0;0;se_tornou_informatizada
35016100;2022;1;0;1;1;1;0;2019;2019;1;1;3;0;0;0;se_tornou_informatizada
35016100;2023;1;0;1;1;1;0;2019;2019;1;1;4;0;0;0;se_tornou_informatizada
35016100;2024;1;0;1;1;1;0;2019;2019;1;1;5;0;0;0;se_tornou_informatizada
35016111;2015;0;1;1;1;0;0;2019;2019;1;0;-4;0;0;0;se_tornou_informatizada
35016111;2016;0;1;1;1;0;0;2019;2019;1;0;-3;0;0;0;se_tornou_informatizada
35016111;2017;0;1;1;1;0;0;2019;2019;1;0;-2;0;0;0;se_tornou_informatizada
35016111;2018;0;1;1;1;0;0;2019;2019;1;0;-1;0;0;0;se_tornou_informatizada
35016111;2019;1;1;1;1;1;1;2019;2019;1;1;0;0;0;0;se_tornou_informatizada
35016111;2020;1;1;1;1;1;1;2019;2019;1;1;1;0;0;0;se_tornou_informatizada
35016111;2021;1;1;1;1;1;1;2019;2019;1;1;2;0;0;0;se_tornou_informatizada
35016111;2022;1;1;1;1;1;1;2019;2019;1;1;3;0;0;0;se_tornou_informatizada
35016111;2023;1;1;1;1;1;1;2019;2019;1;1;4;0;0;0;se_tornou_informatizada
35016111;2024;1;1;1;1;1;1;2019;2019;1;1;5;0;0;0;se_tornou_informatizada
35016135;2015;0;1;1;1;0;0;2019;2019;1;0;-4;0;0;0;se_tornou_informatizada
35016135;2016;0;1;1;1;0;0;2019;2019;1;0;-3;0;0;0;se_tornou_informatizada
35016135;2017;0;1;1;1;0;0;2019;2019;1;0;-2;0;0;0;se_tornou_informatizada
35016135;2018;0;1;1;1;0;0;2019;2019;1;0;-1;0;0;0;se_tornou_informatizada
35016135;2019;1;1;1;1;1;1;2019;2019;1;1;0;0;0;0;se_tornou_informatizada
35016135;2020;1;1;1;1;1;1;2019;2019;1;1;1;0;0;0;se_tornou_informatizada
35016135;2021;1;1;1;1;1;1;2019;2019;1;1;2;0;0;0;se_tornou_informatizada
35016135;2022;1;1;1;1;1;1;2019;2019;1;1;3;0;0;0;se_tornou_informatizada
35016135;2023;1;1;1;1;1;1;2019;2019;1;1;4;0;0;0;se_tornou_informatizada
35016135;2024;1;0;1;1;1;0;2019;2019;1;1;5;0;0;0;se_tornou_informatizada
35016147;2015;0;1;1;1;0;0;2019;2019;1;0;-4;0;0;0;se_tornou_informatizada
35016147;2016;0;1;1;1;0;0;2019;2019;1;0;-3;0;0;0;se_tornou_informatizada
35016147;2017;0;1;;1;0;0;2019;2019;1;0;-2;0;0;0;se_tornou_informatizada
35016147;2018;0;1;1;1;0;0;2019;2019;1;0;-1;0;0;0;se_tornou_informatizada
35016147;2019;1;1;1;1;1;1;2019;2019;1;1;0;0;0;0;se_tornou_informatizada
35016147;2020;1;1;1;1;1;1;2019;2019;1;1;1;0;0;0;se_tornou_informatizada
35016147;2021;1;1;1;1;1;1;2019;2019;1;1;2;0;0;0;se_tornou_informatizada
35016147;2022;1;1;1;1;1;1;2019;2019;1;1;3;0;0;0;se_tornou_informatizada
35016147;2023;1;1;1;1;1;1;2019;2019;1;1;4;0;0;0;se_tornou_informatizada
35016147;2024;1;1;1;1;1;1;2019;2019;1;1;5;0;0;0;se_tornou_informatizada
35016159;2015;0;1;1;1;0;0;2019;2019;1;0;-4;1;0;0;se_tornou_informatizada_com_reversao
35016159;2016;0;1;1;1;0;0;2019;2019;1;0;-3;1;0;0;se_tornou_informatizada_com_reversao
35016159;2017;0;1;1;1;0;0;2019;2019;1;0;-2;1;0;0;se_tornou_informatizada_com_reversao
35016159;2018;0;0;;0;0;0;2019;2019;1;0;-1;1;0;0;se_tornou_informatizada_com_reversao
35016159;2019;1;1;1;1;1;1;2019;2019;1;1;0;1;0;0;se_tornou_informatizada_com_reversao
35016159;2020;1;1;1;1;1;1;2019;2019;1;1;1;1;0;0;se_tornou_informatizada_com_reversao
35016159;2021;0;1;1;1;0;0;2019;2019;1;1;2;1;0;0;se_tornou_informatizada_com_reversao
35016159;2022;0;1;1;1;0;0;2019;2019;1;1;3;1;0;0;se_tornou_informatizada_com_reversao
35016159;2023;0;1;1;1;0;0;2019;2019;1;1;4;1;0;0;se_tornou_informatizada_com_reversao
35016159;2024;0;1;1;1;0;0;2019;2019;1;1;5;1;0;0;se_tornou_informatizada_com_reversao
35016160;2015;0;1;1;1;0;0;2019;2019;1;0;-4;0;0;0;se_tornou_informatizada
35016160;2016;0;1;1;1;0;0;2019;2019;1;0;-3;0;0;0;se_tornou_informatizada
35016160;2017;0;1;;1;0;0;2019;2019;1;0;-2;0;0;0;se_tornou_informatizada
35016160;2018;0;1;1;1;0;0;2019;2019;1;0;-1;0;0;0;se_tornou_informatizada
35016160;2019;1;1;1;1;1;1;2019;2019;1;1;0;0;0;0;se_tornou_informatizada
35016160;2020;1;1;1;1;1;1;2019;2019;1;1;1;0;0;0;se_tornou_informatizada
35016160;2021;1;1;1;1;1;1;2019;2019;1;1;2;0;0;0;se_tornou_informatizada
35016160;2022;1;0;1;1;1;0;2019;2019;1;1;3;0;0;0;se_tornou_informatizada
35016160;2023;1;0;1;1;1;0;2019;2019;1;1;4;0;0;0;se_tornou_informatizada
35016160;2024;1;0;1;1;1;0;2019;2019;1;1;5;0;0;0;se_tornou_informatizada
35016172;2015;0;1;1;1;0;0;2020;2021;1;0;-6;0;0;0;se_tornou_informatizada
35016172;2016;0;1;1;1;0;0;2020;2021;1;0;-5;0;0;0;se_tornou_informatizada
35016172;2017;0;1;1;1;0;0;2020;2021;1;0;-4;0;0;0;se_tornou_informatizada
35016172;2018;0;1;1;1;0;0;2020;2021;1;0;-3;0;0;0;se_tornou_informatizada
35016172;2019;0;1;1;1;0;0;2020;2021;1;0;-2;0;0;0;se_tornou_informatizada
35016172;2020;1;1;1;1;1;1;2020;2021;1;0;-1;0;0;0;se_tornou_informatizada
35016172;2021;1;1;1;1;1;1;2020;2021;1;1;0;0;0;0;se_tornou_informatizada
35016172;2022;1;1;1;1;1;1;2020;2021;1;1;1;0;0;0;se_tornou_informatizada
35016172;2023;1;1;1;1;1;1;2020;2021;1;1;2;0;0;0;se_tornou_informatizada
35016172;2024;1;1;1;1;1;1;2020;2021;1;1;3;0;0;0;se_tornou_informatizada
35016184;2015;0;1;1;1;0;0;2020;2021;1;0;-6;0;0;0;se_tornou_informatizada
35016184;2016;0;1;1;1;0;0;2020;2021;1;0;-5;0;0;0;se_tornou_informatizada
35016184;2017;0;1;1;1;0;0;2020;2021;1;0;-4;0;0;0;se_tornou_informatizada
35016184;2018;0;1;1;1;0;0;2020;2021;1;0;-3;0;0;0;se_tornou_informatizada
35016184;2019;0;0;1;0;0;0;2020;2021;1;0;-2;0;0;0;se_tornou_informatizada
35016184;2020;1;1;1;1;1;1;2020;2021;1;0;-1;0;0;0;se_tornou_informatizada
35016184;2021;1;1;1;1;1;1;2020;2021;1;1;0;0;0;0;se_tornou_informatizada
35016184;2022;1;1;1;1;1;1;2020;2021;1;1;1;0;0;0;se_tornou_informatizada
35016184;2023;1;1;1;1;1;1;2020;2021;1;1;2;0;0;0;se_tornou_informatizada
35016184;2024;1;1;1;1;1;1;2020;2021;1;1;3;0;0;0;se_tornou_informatizada
35016196;2015;0;1;1;1;0;0;2019;2019;1;0;-4;0;0;0;se_tornou_informatizada
35016196;2016;0;1;1;1;0;0;2019;2019;1;0;-3;0;0;0;se_tornou_informatizada
35016196;2017;0;1;1;1;0;0;2019;2019;1;0;-2;0;0;0;se_tornou_informatizada
35016196;2018;0;1;1;1;0;0;2019;2019;1;0;-1;0;0;0;se_tornou_informatizada
35016196;2019;1;1;1;1;1;1;2019;2019;1;1;0;0;0;0;se_tornou_informatizada
35016196;2020;1;1;1;1;1;1;2019;2019;1;1;1;0;0;0;se_tornou_informatizada
35016196;2021;1;1;1;1;1;1;2019;2019;1;1;2;0;0;0;se_tornou_informatizada
35016196;2022;1;1;1;1;1;1;2019;2019;1;1;3;0;0;0;se_tornou_informatizada
35016196;2023;1;1;1;1;1;1;2019;2019;1;1;4;0;0;0;se_tornou_informatizada
35016196;2024;1;1;1;1;1;1;2019;2019;1;1;5;0;0;0;se_tornou_informatizada
35016202;2015;0;1;1;1;0;0;2019;2019;1;0;-4;0;0;0;se_tornou_informatizada
35016202;2016;0;1;1;1;0;0;2019;2019;1;0;-3;0;0;0;se_tornou_informatizada
35016202;2017;0;1;1;1;0;0;2019;2019;1;0;-2;0;0;0;se_tornou_informatizada
35016202;2018;0;1;1;1;0;0;2019;2019;1;0;-1;0;0;0;se_tornou_informatizada
35016202;2019;1;1;1;1;1;1;2019;2019;1;1;0;0;0;0;se_tornou_informatizada
35016202;2020;1;1;1;1;1;1;2019;2019;1;1;1;0;0;0;se_tornou_informatizada
35016202;2021;1;1;1;1;1;1;2019;2019;1;1;2;0;0;0;se_tornou_informatizada
35016202;2022;1;1;1;1;1;1;2019;2019;1;1;3;0;0;0;se_tornou_informatizada
35016202;2023;1;1;1;1;1;1;2019;2019;1;1;4;0;0;0;se_tornou_informatizada
35016202;2024;1;1;1;1;1;1;2019;2019;1;1;5;0;0;0;se_tornou_informatizada
35016214;2015;0;1;1;1;0;0;2019;2019;1;0;-4;0;0;0;se_tornou_informatizada
35016214;2016;0;1;1;1;0;0;2019;2019;1;0;-3;0;0;0;se_tornou_informatizada
35016214;2017;0;1;1;1;0;0;2019;2019;1;0;-2;0;0;0;se_tornou_informatizada
35016214;2018;0;1;1;1;0;0;2019;2019;1;0;-1;0;0;0;se_tornou_informatizada
35016214;2019;1;1;1;1;1;1;2019;2019;1;1;0;0;0;0;se_tornou_informatizada
35016214;2020;1;1;1;1;1;1;2019;2019;1;1;1;0;0;0;se_tornou_informatizada
35016214;2021;1;1;1;1;1;1;2019;2019;1;1;2;0;0;0;se_tornou_informatizada
35016214;2022;1;0;1;1;1;0;2019;2019;1;1;3;0;0;0;se_tornou_informatizada
35016214;2023;1;0;1;1;1;0;2019;2019;1;1;4;0;0;0;se_tornou_informatizada
35016214;2024;1;0;1;1;1;0;2019;2019;1;1;5;0;0;0;se_tornou_informatizada
35016226;2015;0;1;1;1;0;0;2019;2019;1;0;-4;0;0;0;se_tornou_informatizada
35016226;2016;0;1;1;1;0;0;2019;2019;1;0;-3;0;0;0;se_tornou_informatizada
35016226;2017;0;1;;1;0;0;2019;2019;1;0;-2;0;0;0;se_tornou_informatizada
35016226;2018;0;1;1;1;0;0;2019;2019;1;0;-1;0;0;0;se_tornou_informatizada
35016226;2019;1;1;1;1;1;1;2019;2019;1;1;0;0;0;0;se_tornou_informatizada
35016226;2020;1;1;1;1;1;1;2019;2019;1;1;1;0;0;0;se_tornou_informatizada
35016226;2021;1;1;1;1;1;1;2019;2019;1;1;2;0;0;0;se_tornou_informatizada
35016226;2022;1;1;1;1;1;1;2019;2019;1;1;3;0;0;0;se_tornou_informatizada
35016226;2023;1;1;1;1;1;1;2019;2019;1;1;4;0;0;0;se_tornou_informatizada
35016226;2024;1;1;1;1;1;1;2019;2019;1;1;5;0;0;0;se_tornou_informatizada
35016248;2015;0;1;1;1;0;0;2020;2021;1;0;-6;0;0;0;se_tornou_informatizada
35016248;2016;0;1;1;1;0;0;2020;2021;1;0;-5;0;0;0;se_tornou_informatizada
35016248;2017;0;1;;1;0;0;2020;2021;1;0;-4;0;0;0;se_tornou_informatizada
35016248;2018;0;1;1;1;0;0;2020;2021;1;0;-3;0;0;0;se_tornou_informatizada
35016248;2019;0;1;1;1;0;0;2020;2021;1;0;-2;0;0;0;se_tornou_informatizada
35016248;2020;1;1;1;1;1;1;2020;2021;1;0;-1;0;0;0;se_tornou_informatizada
35016248;2021;1;1;1;1;1;1;2020;2021;1;1;0;0;0;0;se_tornou_informatizada
35016248;2022;1;0;1;1;1;0;2020;2021;1;1;1;0;0;0;se_tornou_informatizada
35016248;2023;1;0;1;1;1;0;2020;2021;1;1;2;0;0;0;se_tornou_informatizada
35016248;2024;1;0;1;1;1;0;2020;2021;1;1;3;0;0;0;se_tornou_informatizada
35016251;2015;0;1;1;1;0;0;2019;2019;1;0;-4;0;0;0;se_tornou_informatizada
35016251;2016;0;1;1;1;0;0;2019;2019;1;0;-3;0;0;0;se_tornou_informatizada
35016251;2017;0;1;;1;0;0;2019;2019;1;0;-2;0;0;0;se_tornou_informatizada
35016251;2018;0;1;1;1;0;0;2019;2019;1;0;-1;0;0;0;se_tornou_informatizada
35016251;2019;1;1;1;1;1;1;2019;2019;1;1;0;0;0;0;se_tornou_informatizada
35016251;2020;1;1;1;1;1;1;2019;2019;1;1;1;0;0;0;se_tornou_informatizada
35016251;2021;1;1;1;1;1;1;2019;2019;1;1;2;0;0;0;se_tornou_informatizada
35016251;2022;1;1;1;1;1;1;2019;2019;1;1;3;0;0;0;se_tornou_informatizada
35016251;2023;1;1;1;1;1;1;2019;2019;1;1;4;0;0;0;se_tornou_informatizada
35016251;2024;1;1;1;1;1;1;2019;2019;1;1;5;0;0;0;se_tornou_informatizada
35016263;2015;0;1;1;1;0;0;2022;2023;1;0;-8;0;0;0;se_tornou_informatizada
35016263;2016;0;1;1;1;0;0;2022;2023;1;0;-7;0;0;0;se_tornou_informatizada
35016263;2017;0;1;1;1;0;0;2022;2023;1;0;-6;0;0;0;se_tornou_informatizada
35016263;2018;0;1;1;1;0;0;2022;2023;1;0;-5;0;0;0;se_tornou_informatizada
35016263;2019;0;1;1;1;0;0;2022;2023;1;0;-4;0;0;0;se_tornou_informatizada
35016263;2020;0;1;1;1;0;0;2022;2023;1;0;-3;0;0;0;se_tornou_informatizada
35016263;2021;0;1;1;1;0;0;2022;2023;1;0;-2;0;0;0;se_tornou_informatizada
35016263;2022;1;0;1;1;1;0;2022;2023;1;0;-1;0;0;0;se_tornou_informatizada
35016263;2023;1;0;1;1;1;0;2022;2023;1;1;0;0;0;0;se_tornou_informatizada
35016263;2024;1;0;1;1;1;0;2022;2023;1;1;1;0;0;0;se_tornou_informatizada
35016275;2015;0;1;1;1;0;0;2020;2021;1;0;-6;1;0;0;se_tornou_informatizada_com_reversao
35016275;2016;0;1;1;1;0;0;2020;2021;1;0;-5;1;0;0;se_tornou_informatizada_com_reversao
35016275;2017;0;1;;1;0;0;2020;2021;1;0;-4;1;0;0;se_tornou_informatizada_com_reversao
35016275;2018;0;1;1;1;0;0;2020;2021;1;0;-3;1;0;0;se_tornou_informatizada_com_reversao
35016275;2019;0;1;1;1;0;0;2020;2021;1;0;-2;1;0;0;se_tornou_informatizada_com_reversao
35016275;2020;1;1;1;1;1;1;2020;2021;1;0;-1;1;0;0;se_tornou_informatizada_com_reversao
35016275;2021;0;0;;0;0;0;2020;2021;1;1;0;1;0;0;se_tornou_informatizada_com_reversao
35016275;2022;0;0;;0;0;0;2020;2021;1;1;1;1;0;0;se_tornou_informatizada_com_reversao
35016275;2023;0;0;;0;0;0;2020;2021;1;1;2;1;0;0;se_tornou_informatizada_com_reversao
35016275;2024;0;0;;0;0;0;2020;2021;1;1;3;1;0;0;se_tornou_informatizada_com_reversao
35016287;2015;0;1;1;1;0;0;2019;2019;1;0;-4;0;0;0;se_tornou_informatizada
35016287;2016;0;1;1;1;0;0;2019;2019;1;0;-3;0;0;0;se_tornou_informatizada
35016287;2017;0;1;1;1;0;0;2019;2019;1;0;-2;0;0;0;se_tornou_informatizada
35016287;2018;0;1;1;1;0;0;2019;2019;1;0;-1;0;0;0;se_tornou_informatizada
35016287;2019;1;1;1;1;1;1;2019;2019;1;1;0;0;0;0;se_tornou_informatizada
35016287;2020;1;1;1;1;1;1;2019;2019;1;1;1;0;0;0;se_tornou_informatizada
35016287;2021;1;1;1;1;1;1;2019;2019;1;1;2;0;0;0;se_tornou_informatizada
35016287;2022;1;1;1;1;1;1;2019;2019;1;1;3;0;0;0;se_tornou_informatizada
35016287;2023;1;1;1;1;1;1;2019;2019;1;1;4;0;0;0;se_tornou_informatizada
35016287;2024;1;0;1;1;1;0;2019;2019;1;1;5;0;0;0;se_tornou_informatizada
35016299;2015;0;1;1;1;0;0;2019;2019;1;0;-4;0;0;0;se_tornou_informatizada
35016299;2016;0;1;1;1;0;0;2019;2019;1;0;-3;0;0;0;se_tornou_informatizada
35016299;2017;0;1;1;1;0;0;2019;2019;1;0;-2;0;0;0;se_tornou_informatizada
35016299;2018;0;1;1;1;0;0;2019;2019;1;0;-1;0;0;0;se_tornou_informatizada
35016299;2019;1;1;1;1;1;1;2019;2019;1;1;0;0;0;0;se_tornou_informatizada
35016299;2020;1;1;1;1;1;1;2019;2019;1;1;1;0;0;0;se_tornou_informatizada
35016299;2021;1;1;1;1;1;1;2019;2019;1;1;2;0;0;0;se_tornou_informatizada
35016299;2022;1;1;1;1;1;1;2019;2019;1;1;3;0;0;0;se_tornou_informatizada
35016299;2023;1;0;1;1;1;0;2019;2019;1;1;4;0;0;0;se_tornou_informatizada
35016299;2024;1;0;1;1;1;0;2019;2019;1;1;5;0;0;0;se_tornou_informatizada
35016305;2015;0;1;1;1;0;0;2019;2019;1;0;-4;1;0;0;se_tornou_informatizada_com_reversao
35016305;2016;0;1;1;1;0;0;2019;2019;1;0;-3;1;0;0;se_tornou_informatizada_com_reversao
35016305;2017;0;1;1;1;0;0;2019;2019;1;0;-2;1;0;0;se_tornou_informatizada_com_reversao
35016305;2018;0;1;1;1;0;0;2019;2019;1;0;-1;1;0;0;se_tornou_informatizada_com_reversao
35016305;2019;1;1;1;1;1;1;2019;2019;1;1;0;1;0;0;se_tornou_informatizada_com_reversao
35016305;2020;1;1;1;1;1;1;2019;2019;1;1;1;1;0;0;se_tornou_informatizada_com_reversao
35016305;2021;1;0;1;1;1;0;2019;2019;1;1;2;1;0;0;se_tornou_informatizada_com_reversao
35016305;2022;1;0;1;1;1;0;2019;2019;1;1;3;1;0;0;se_tornou_informatizada_com_reversao
35016305;2023;0;0;1;0;0;0;2019;2019;1;1;4;1;0;0;se_tornou_informatizada_com_reversao
35016305;2024;0;0;1;0;0;0;2019;2019;1;1;5;1;0;0;se_tornou_informatizada_com_reversao
35016317;2015;0;1;1;1;0;0;2020;2021;1;0;-6;0;0;0;se_tornou_informatizada
35016317;2016;0;1;1;1;0;0;2020;2021;1;0;-5;0;0;0;se_tornou_informatizada
35016317;2017;0;1;;1;0;0;2020;2021;1;0;-4;0;0;0;se_tornou_informatizada
35016317;2018;0;1;1;1;0;0;2020;2021;1;0;-3;0;0;0;se_tornou_informatizada
35016317;2019;0;1;1;1;0;0;2020;2021;1;0;-2;0;0;0;se_tornou_informatizada
35016317;2020;1;1;1;1;1;1;2020;2021;1;0;-1;0;0;0;se_tornou_informatizada
35016317;2021;1;1;1;1;1;1;2020;2021;1;1;0;0;0;0;se_tornou_informatizada
35016317;2022;1;1;1;1;1;1;2020;2021;1;1;1;0;0;0;se_tornou_informatizada
35016317;2023;1;1;1;1;1;1;2020;2021;1;1;2;0;0;0;se_tornou_informatizada
35016317;2024;1;0;1;1;1;0;2020;2021;1;1;3;0;0;0;se_tornou_informatizada
35016329;2015;0;1;1;1;0;0;2019;2019;1;0;-4;0;0;0;se_tornou_informatizada
35016329;2016;0;1;1;1;0;0;2019;2019;1;0;-3;0;0;0;se_tornou_informatizada
35016329;2017;0;1;1;1;0;0;2019;2019;1;0;-2;0;0;0;se_tornou_informatizada
35016329;2018;0;1;1;1;0;0;2019;2019;1;0;-1;0;0;0;se_tornou_informatizada
35016329;2019;1;1;1;1;1;1;2019;2019;1;1;0;0;0;0;se_tornou_informatizada
35016329;2020;1;1;1;1;1;1;2019;2019;1;1;1;0;0;0;se_tornou_informatizada
35016329;2021;1;1;1;1;1;1;2019;2019;1;1;2;0;0;0;se_tornou_informatizada
35016329;2022;1;1;1;1;1;1;2019;2019;1;1;3;0;0;0;se_tornou_informatizada
35016329;2023;1;1;1;1;1;1;2019;2019;1;1;4;0;0;0;se_tornou_informatizada
35016329;2024;1;1;1;1;1;1;2019;2019;1;1;5;0;0;0;se_tornou_informatizada
